product_code	name	vendor_code	color	purchase_price	cup_type	price	photo	sizes	stock
Т31	Високі бежеві трусики з утяжкою, M, L, XL. Код: Т31	14	бежевий	42.4		110	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/31_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/31_11.jpg	M	13
Т32	Стринги-утяжка високі, L, XL, 2XL. Код: Т32	У112	беж,черн	71.23		180	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/32_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/32_11.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/32_6.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/32_7.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/32_8.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/32_9.jpg	б.2XL	13
Т33	Білі стрінги Annajolly, S, M, L, XL. Код: Т33	60906	белые	50		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/33_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/33_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/33_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т33_1.jpg	M	13
Т34	Білі бразилії Annajolly, S, M, L. Код: Т34	8772	білі	41		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/34_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/34_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/34_2.jpg	S	13
Т35	Трусики-утяжки високі, два кольори. Код: Т35	У366	беж,черн	125.13		280	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/35_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/35_12.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/35_14.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/35_15.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/35_16.jpg	ч.XL, ч.2XL, б.3XL	15
Т36	Білі трусики з мереживними вставками 6XL, 7XL. Код: Т36	63850	білі	41.2		80	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т36_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т36_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т36_3.jpg	6XL	13
Т38	Чорні трусики утяжка, розмір free (46-50). Код: Т38	3308	різні	56		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/38_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/38_1.jpg	free, free	14
Т39	Чоловічі новорічні труси, XL, 2XL, 3XL, 4XL. Код: Т39	YA3903 0110	різні	53.3		110	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/39_2.jpg	XL	13
Т40	Боксери труси Under Armour, XL, 2XL. Код: Т40	119	син,чер,сер	43		95	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/Т40.jpg	XL	13
Т43	Чоловічі сімейні труси великих розмірів. Код: Т43	973	різні	43		90	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/Т43.jpg	5XL	13
Т46	Чоловічі труси плавки, один розмір. Код: Т46	GT M4	різні кольори	15		50	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т46.jpg	S, S, M	15
Т47	Чорні мереживні стрінги у стилі VS, M, L, XL. Код: Т47	1235	різні	105		250	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/47_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/47_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/47_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/47_5.jpg	кр.XL, пу.M, пу.L, бел.M, бел.L, бел.XL, чер.M, чер.L, чер.XL, мал.XL, сир.M, сир.L	24
Т48	Чорні прозорі трусики стрінг, р.44-46. Код: Т48	897	чорний	56		125	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/48_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/48_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т1-50/48_2.jpg	44-46	13
Т51	Трусики стрінги, розміри S, M, L	Tant 07	різні кольори	7.5		30	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т51.png	S, M, гол.L, бел.L, L	17
Т53	Трусики, ХL, 2ХL, 3ХL, 4ХL. Код: Т53	813-1	микс	38		90	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/53_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/53_1.jpg		12
Т54	Трусики жіночі, 3XL, 4XL, 5XL. Код: Т54	6901	микс	45		105	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/54_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/54_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/54_2.jpg	сир.3XL, сир.5XL	14
Т57	Трусики розмір 44-46 (M)	GT19SH	белые в малиновую звездочку	11.1		35	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т57.png, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т57_1.jpg	M, M	14
Т62	Боксер бамбук Секс Камасутра, 3XL, 4XL. Код: Т62	9068	сер,жел,гол	61		140	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/62_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/62_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/62_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/62_3.jpg	г.3XL, г.4XL	14
Т67	Труси стрінги мереживні	---	чорний, білий	0		30	Нет фото	ч M, ч L, б S, ч M	16
Т68	Чоловічі труси боксери 6XL. Код: Т68	#5011, 60195	синие	58.8		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/68_3.jpg	6XL	13
Т69	Еротичні трусики з брюликом. Код: Т69	с02	чорний	37		95	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/69_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/69_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/69_2.jpg	free	13
Т70	Труси для хлопчиків 3-6 років	7656т	різні кольори	10		25	Нет фото	1	13
Т71	Чоловічі труси боксери, L, XL, 2XL, 3XL. Код: Т71	G-3124	різні	54		120	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/71_2.jpg	2XL, 3XL	14
Т72	Трусики підліткові з леоп.вставкою (42-44)	56	різні кольори	10		20	Нет фото	мал.S, гол.S	14
Т74	Боксери для хлопчиків 9-14 років	2782т	серый, чорний, білий	17		35	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т74.jpg	1	13
Т75	Трусики бразилії х/б з V-подібною лінією талії. Код: Т75	B002_чорний	чорний	35		90	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/75.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/75_1.jpg	L	13
Т76	Трусики в стилі VS, 4 кольори, M, L, XL. Код: Т76	903	черн,червоний,бел,малин	105		250	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/76_20.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/76_21.jpg	бел.L, чер.L	14
Т77	Трусики у стилі Victoria's Secret, M, L, XL. Код: Т77	1257, 3477	мол,черн,червоний,черн-бел	100.63		250	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/77_11.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/77_12.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/77_13.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/77_14.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/77_15.jpg	ч-б.L, ч-б.XL, ч.M, ч.2XL	16
Т80	Білі стрінги AnnaJolly ажурні. Код: Т80	7313	білий,червоний	42		160	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/80_2.jpg	б.S, б.S, б.M, б.L, б.L, к.S	18
Т81	Мереживні трусики спереду х/б	39135	білий (МАЛОМЕРЯТ)	21.7		50	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т81_1.png, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т81_2_2.png, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т81_3_3.png	L	13
Т85	Трусики-танга у стилі VS, у чорному кольорі. Код: Т85	909	черн	86.54		220	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/85_20.jpg	чер.M	13
Т86	Чоловічі боксери стрейчові бамбук.	INS-254, INS-209	крупная, мелкая клетка	29		75	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т86_0.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т86_1.png	4XL	13
Т87	Чоловічі боксери стрейчові (батали)	INS-135	чёрные, серые, синие	39		75	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т87.png	7XL	13
Т88	Трусики, асорти квітів, 2XL, 3XL, 4XL. Код: Т88	8818	різні	55.1		130	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/88_10.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/88_11.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т51-100/88_12.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т88.png	беж.4XL	13
Т91	Плавки підліткові х/б (Німеччина)		голубой, темно-синий	35		65	Нет фото	L, L	14
Т92	Жіночі труси з утяжкою живота білі	3XL-4XL	білий	35		90	Нет фото	р.54-56	13
Т93	Мереживні жіночі труси х/б, р.48-50		різні кольори	0		40	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т93_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/trusiki/Т93_2.jpg	беж, желт, черн, синий, корал	17
Т97	Труси з утяжкою (Німеччина), білі, бежеві	р.100	білий, бежевий	35		160	Нет фото	бел., беж.	14
Т99	Ажурні стрінги з вибитим візерунком, нар. 85-103 (L-XL)	LV107	білий	11		25	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т99.png, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т99_1.png	1, 1, 1, 1, 1, 1, 1	19
Т100	Ажурні стрінги з вибитим візерунком, нар. 85-103 (L-XL)	LV107	бежевий	11		25	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т100.png, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т100_1.png, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т100_2.png	1, 1, 1, 1, 1	17
Т101	Ажурні стрінги "Тюльпан" M, L, XL	LV151	білий	10		25	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т101.png	1, 1, 1, 1, 1, 1, 1, 1, 1, 1	22
Т102	Жіночі трусики стрінги в'язка з візерунком, р. 44-48	LV2233	чорний, бежевий	7		20	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т102.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т102_2.jpg	чер, беж, беж, беж, беж, беж, беж, беж, беж, беж, беж, беж	24
Т103	Трусики-бразилії мереживні чорного кольору. Код: Т103	614	чорний	29		80	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т101-150/Т103.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/panties/Т103.png	M	13
Т104	Чоловічі боксери Columbia, 2XL, 3XL. Код: Т104	U78	сірий,білий,голубий,синій,чорний	93		200	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т101-150/104_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т101-150/104_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т101-150/104_3.jpg	3XL, 3XL	14
Т105	Чоловічі боксери Diesel, L, XL, 2XL, 3XL. Код: Т105		червоний,сірий,білий,синій,чорн	93		200	https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т101-150/105_1.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т101-150/105_2.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т101-150/105_3.jpg, https://raw.githubusercontent.com/Richy5959/lastochka_phono/main/catalog_photos/data/3 - panties/Т101-150/105_4.jpg	L, L, 2XL	15
